motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

09/16/22 16:58:31 :: Relative x,y : (000,-05) | Absolute x,y : (-09,-454)
09/16/22 16:58:31 :: Relative x,y : (000,-03) | Absolute x,y : (-09,-457)
09/16/22 16:58:31 :: Relative x,y : (-01,-08) | Absolute x,y : (-10,-465)
09/16/22 16:58:31 :: Relative x,y : (-01,-04) | Absolute x,y : (-11,-469)
09/16/22 16:58:31 :: Relative x,y : (000,-03) | Absolute x,y : (-11,-472)
09/16/22 16:58:31 :: Relative x,y : (-01,-03) | Absolute x,y : (-12,-475)
09/16/22 16:58:31 :: Relative x,y : (000,-06) | Absolute x,y : (-12,-481)
09/16/22 16:58:31 :: Relative x,y : (-01,-04) | Absolute x,y : (-13,-485)
09/16/22 16:58:31 :: Relative x,y : (000,-04) | Absolute x,y : (-13,-489)
09/16/22 16:58:31 :: Relative x,y : (-01,-08) | Absolute x,y : (-14,-497)
09/16/22 16:58:31 :: Relative x,y : (000,-02) | Absolute x,y : (-14,-499)
09/16/22 16:58:31 :: Relative x,y : (000,-03) | Absolute x,y : (-14,-502)
09/16/22 16:58:31 :: Relative x,y : (-01,-06) | Absolute x,y : (-15,-508)
09/16/22 16:58:31 :: Relative x,y : (-01,-03) | Absolute x,y : (-16,-511)
09/16/22 16:58:31 :: Relative x,y : (000,-02) | Absolute x,y : (-16,-513)
09/16/22 16:58:31 :: Relative x,y : (-01,002) | Absolute x,y : (-17,-511)
09/16/22 16:58:31 :: Relative x,y : (-01,001) | Absolute x,y : (-18,-510)
09/16/22 16:58:31 :: Relative x,y : (-01,001) | Absolute x,y : (-19,-509)
09/16/22 16:58:31 :: Relative x,y : (001,000) | Absolute x,y : (-18,-509)
09/16/22 16:58:31 :: Relative x,y : (003,000) | Absolute x,y : (-15,-509)
09/16/22 16:58:31 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-509)
09/16/22 16:58:31 :: Relative x,y : (-02,000) | Absolute x,y : (-18,-509)
09/16/22 16:58:31 :: Relative x,y : (001,000) | Absolute x,y : (-17,-509)
09/16/22 16:58:31 :: Relative x,y : (002,000) | Absolute x,y : (-15,-509)
09/16/22 16:58:31 :: Relative x,y : (001,000) | Absolute x,y : (-14,-509)
09/16/22 16:58:31 :: Relative x,y : (-01,000) | Absolute x,y : (-15,-509)
09/16/22 16:58:31 :: Relative x,y : (-01,001) | Absolute x,y : (-16,-508)
09/16/22 16:58:31 :: Relative x,y : (-01,000) | Absolute x,y : (-17,-508)
09/16/22 16:58:31 :: Relative x,y : (-01,000) | Absolute x,y : (-18,-508)
09/16/22 16:58:31 :: Relative x,y : (000,-01) | Absolute x,y : (-18,-509)
09/16/22 16:58:31 :: Relative x,y : (001,000) | Absolute x,y : (-17,-509)
09/16/22 16:58:31 :: Relative x,y : (001,001) | Absolute x,y : (-16,-508)
09/16/22 16:58:31 :: Relative x,y : (001,000) | Absolute x,y : (-15,-508)
09/16/22 16:58:31 :: Relative x,y : (000,-01) | Absolute x,y : (-15,-509)
09/16/22 16:58:31 :: Relative x,y : (-03,000) | Absolute x,y : (-18,-509)
09/16/22 16:58:31 :: Relative x,y : (000,001) | Absolute x,y : (-18,-508)
09/16/22 16:58:31 :: Relative x,y : (002,000) | Absolute x,y : (-16,-508)
09/16/22 16:58:31 :: Relative x,y : (001,-01) | Absolute x,y : (-15,-509)
09/16/22 16:58:31 :: Relative x,y : (000,-01) | Absolute x,y : (-15,-510)
09/16/22 16:58:31 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-510)
09/16/22 16:58:31 :: Relative x,y : (-01,000) | Absolute x,y : (-17,-510)
09/16/22 16:58:31 :: Relative x,y : (000,002) | Absolute x,y : (-17,-508)
09/16/22 16:58:31 :: Relative x,y : (001,000) | Absolute x,y : (-16,-508)
09/16/22 16:58:31 :: Relative x,y : (001,-02) | Absolute x,y : (-15,-510)
09/16/22 16:58:32 :: Relative x,y : (-02,001) | Absolute x,y : (-17,-509)
09/16/22 16:58:32 :: Relative x,y : (-01,001) | Absolute x,y : (-18,-508)
09/16/22 16:58:32 :: Relative x,y : (-01,000) | Absolute x,y : (-19,-508)
09/16/22 16:58:32 :: Relative x,y : (002,000) | Absolute x,y : (-17,-508)
09/16/22 16:58:32 :: Relative x,y : (001,000) | Absolute x,y : (-16,-508)
09/16/22 16:58:32 :: Relative x,y : (001,000) | Absolute x,y : (-15,-508)
09/16/22 16:58:32 :: Relative x,y : (001,000) | Absolute x,y : (-14,-508)
09/16/22 16:58:32 :: Relative x,y : (001,000) | Absolute x,y : (-13,-508)
09/16/22 16:58:32 :: Relative x,y : (000,-01) | Absolute x,y : (-13,-509)
09/16/22 16:58:32 :: Relative x,y : (000,001) | Absolute x,y : (-13,-508)
09/16/22 16:58:32 :: Relative x,y : (001,000) | Absolute x,y : (-12,-508)
09/16/22 16:58:32 :: Relative x,y : (000,-01) | Absolute x,y : (-12,-509)
09/16/22 16:58:32 :: Relative x,y : (-01,000) | Absolute x,y : (-13,-509)
09/16/22 16:58:32 :: Relative x,y : (-01,000) | Absolute x,y : (-14,-509)
09/16/22 16:58:32 :: Relative x,y : (-02,000) | Absolute x,y : (-16,-509)
09/16/22 16:58:32 :: Relative x,y : (000,-01) | Absolute x,y : (-16,-510)
09/16/22 16:58:32 :: Relative x,y : (001,000) | Absolute x,y : (-15,-510)
09/16/22 16:58:32 :: Relative x,y : (000,001) | Absolute x,y : (-15,-509)
09/16/22 16:58:32 :: Relative x,y : (000,001) | Absolute x,y : (-15,-508)
09/16/22 16:58:32 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-508)
09/16/22 16:58:32 :: Relative x,y : (001,000) | Absolute x,y : (-15,-508)
09/16/22 16:58:32 :: Relative x,y : (001,000) | Absolute x,y : (-14,-508)
09/16/22 16:58:32 :: Relative x,y : (000,001) | Absolute x,y : (-14,-507)
09/16/22 16:58:32 :: Relative x,y : (-01,000) | Absolute x,y : (-15,-507)
09/16/22 16:58:32 :: Relative x,y : (001,-01) | Absolute x,y : (-14,-508)
09/16/22 16:58:32 :: Relative x,y : (-01,000) | Absolute x,y : (-15,-508)
09/16/22 16:58:32 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-508)
09/16/22 16:58:32 :: Relative x,y : (001,000) | Absolute x,y : (-15,-508)
09/16/22 16:58:32 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-508)
09/16/22 16:58:32 :: Relative x,y : (001,000) | Absolute x,y : (-15,-508)
09/16/22 16:58:32 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-508)
09/16/22 16:58:32 :: Relative x,y : (001,000) | Absolute x,y : (-15,-508)
09/16/22 16:58:32 :: Relative x,y : (000,001) | Absolute x,y : (-15,-507)
09/16/22 16:58:32 :: Relative x,y : (002,-01) | Absolute x,y : (-13,-508)
09/16/22 16:58:33 :: Relative x,y : (-01,000) | Absolute x,y : (-14,-508)
09/16/22 16:58:33 :: Relative x,y : (-01,-01) | Absolute x,y : (-15,-509)
09/16/22 16:58:33 :: Relative x,y : (000,001) | Absolute x,y : (-15,-508)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-14,-508)
09/16/22 16:58:33 :: Relative x,y : (000,001) | Absolute x,y : (-14,-507)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-13,-507)
09/16/22 16:58:33 :: Relative x,y : (000,-01) | Absolute x,y : (-13,-508)
09/16/22 16:58:33 :: Relative x,y : (-01,-02) | Absolute x,y : (-14,-510)
09/16/22 16:58:33 :: Relative x,y : (-01,001) | Absolute x,y : (-15,-509)
09/16/22 16:58:33 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-509)
09/16/22 16:58:33 :: Relative x,y : (002,000) | Absolute x,y : (-14,-509)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-13,-509)
09/16/22 16:58:33 :: Relative x,y : (000,001) | Absolute x,y : (-13,-508)
09/16/22 16:58:33 :: Relative x,y : (-01,000) | Absolute x,y : (-14,-508)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-13,-508)
09/16/22 16:58:33 :: Relative x,y : (-03,-01) | Absolute x,y : (-16,-509)
09/16/22 16:58:33 :: Relative x,y : (-02,000) | Absolute x,y : (-18,-509)
09/16/22 16:58:33 :: Relative x,y : (-01,000) | Absolute x,y : (-19,-509)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-18,-509)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-17,-509)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-16,-509)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-15,-509)
09/16/22 16:58:33 :: Relative x,y : (000,-01) | Absolute x,y : (-15,-510)
09/16/22 16:58:33 :: Relative x,y : (000,001) | Absolute x,y : (-15,-509)
09/16/22 16:58:33 :: Relative x,y : (-02,000) | Absolute x,y : (-17,-509)
09/16/22 16:58:33 :: Relative x,y : (-01,001) | Absolute x,y : (-18,-508)
09/16/22 16:58:33 :: Relative x,y : (-01,000) | Absolute x,y : (-19,-508)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-18,-508)
09/16/22 16:58:33 :: Relative x,y : (001,-01) | Absolute x,y : (-17,-509)
09/16/22 16:58:33 :: Relative x,y : (002,000) | Absolute x,y : (-15,-509)
09/16/22 16:58:33 :: Relative x,y : (-01,001) | Absolute x,y : (-16,-508)
09/16/22 16:58:33 :: Relative x,y : (-02,001) | Absolute x,y : (-18,-507)
09/16/22 16:58:33 :: Relative x,y : (-01,000) | Absolute x,y : (-19,-507)
09/16/22 16:58:33 :: Relative x,y : (001,-01) | Absolute x,y : (-18,-508)
09/16/22 16:58:33 :: Relative x,y : (003,-02) | Absolute x,y : (-15,-510)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-14,-510)
09/16/22 16:58:33 :: Relative x,y : (000,002) | Absolute x,y : (-14,-508)
09/16/22 16:58:33 :: Relative x,y : (-01,000) | Absolute x,y : (-15,-508)
09/16/22 16:58:33 :: Relative x,y : (-02,000) | Absolute x,y : (-17,-508)
09/16/22 16:58:33 :: Relative x,y : (-02,000) | Absolute x,y : (-19,-508)
09/16/22 16:58:33 :: Relative x,y : (000,-01) | Absolute x,y : (-19,-509)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-18,-509)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-17,-509)
09/16/22 16:58:33 :: Relative x,y : (000,001) | Absolute x,y : (-17,-508)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-16,-508)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-15,-508)
09/16/22 16:58:33 :: Relative x,y : (000,-01) | Absolute x,y : (-15,-509)
09/16/22 16:58:33 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-509)
09/16/22 16:58:33 :: Relative x,y : (-01,000) | Absolute x,y : (-17,-509)
09/16/22 16:58:33 :: Relative x,y : (-01,001) | Absolute x,y : (-18,-508)
09/16/22 16:58:33 :: Relative x,y : (003,000) | Absolute x,y : (-15,-508)
09/16/22 16:58:33 :: Relative x,y : (001,000) | Absolute x,y : (-14,-508)
09/16/22 16:58:33 :: Relative x,y : (-02,000) | Absolute x,y : (-16,-508)
09/16/22 16:58:33 :: Relative x,y : (000,-01) | Absolute x,y : (-16,-509)
09/16/22 16:58:33 :: Relative x,y : (-01,000) | Absolute x,y : (-17,-509)
09/16/22 16:58:33 :: Relative x,y : (-03,000) | Absolute x,y : (-20,-509)
09/16/22 16:58:33 :: Relative x,y : (000,002) | Absolute x,y : (-20,-507)
09/16/22 16:58:33 :: Relative x,y : (001,-03) | Absolute x,y : (-19,-510)
09/16/22 16:58:33 :: Relative x,y : (002,-03) | Absolute x,y : (-17,-513)
09/16/22 16:58:33 :: Relative x,y : (000,002) | Absolute x,y : (-17,-511)
09/16/22 16:58:34 :: Relative x,y : (001,004) | Absolute x,y : (-16,-507)
09/16/22 16:58:34 :: Relative x,y : (000,002) | Absolute x,y : (-16,-505)
09/16/22 16:58:34 :: Relative x,y : (000,002) | Absolute x,y : (-16,-503)
09/16/22 16:58:34 :: Relative x,y : (001,007) | Absolute x,y : (-15,-496)
09/16/22 16:58:34 :: Relative x,y : (000,007) | Absolute x,y : (-15,-489)
09/16/22 16:58:34 :: Relative x,y : (000,008) | Absolute x,y : (-15,-481)
09/16/22 16:58:34 :: Relative x,y : (001,014) | Absolute x,y : (-14,-467)
09/16/22 16:58:34 :: Relative x,y : (000,005) | Absolute x,y : (-14,-462)
09/16/22 16:58:34 :: Relative x,y : (000,004) | Absolute x,y : (-14,-458)
09/16/22 16:58:34 :: Relative x,y : (001,008) | Absolute x,y : (-13,-450)
09/16/22 16:58:34 :: Relative x,y : (000,004) | Absolute x,y : (-13,-446)
09/16/22 16:58:34 :: Relative x,y : (000,003) | Absolute x,y : (-13,-443)
09/16/22 16:58:34 :: Relative x,y : (001,008) | Absolute x,y : (-12,-435)
09/16/22 16:58:34 :: Relative x,y : (000,004) | Absolute x,y : (-12,-431)
09/16/22 16:58:34 :: Relative x,y : (000,004) | Absolute x,y : (-12,-427)
09/16/22 16:58:34 :: Relative x,y : (000,004) | Absolute x,y : (-12,-423)
09/16/22 16:58:34 :: Relative x,y : (000,009) | Absolute x,y : (-12,-414)
09/16/22 16:58:34 :: Relative x,y : (000,004) | Absolute x,y : (-12,-410)
09/16/22 16:58:34 :: Relative x,y : (-01,004) | Absolute x,y : (-13,-406)
09/16/22 16:58:34 :: Relative x,y : (000,008) | Absolute x,y : (-13,-398)
09/16/22 16:58:34 :: Relative x,y : (000,004) | Absolute x,y : (-13,-394)
09/16/22 16:58:34 :: Relative x,y : (000,004) | Absolute x,y : (-13,-390)
09/16/22 16:58:34 :: Relative x,y : (000,003) | Absolute x,y : (-13,-387)
09/16/22 16:58:34 :: Relative x,y : (-01,006) | Absolute x,y : (-14,-381)
09/16/22 16:58:34 :: Relative x,y : (000,004) | Absolute x,y : (-14,-377)
09/16/22 16:58:34 :: Relative x,y : (000,009) | Absolute x,y : (-14,-368)
09/16/22 16:58:34 :: Relative x,y : (000,004) | Absolute x,y : (-14,-364)
09/16/22 16:58:34 :: Relative x,y : (000,004) | Absolute x,y : (-14,-360)
09/16/22 16:58:34 :: Relative x,y : (000,007) | Absolute x,y : (-14,-353)
09/16/22 16:58:34 :: Relative x,y : (-01,004) | Absolute x,y : (-15,-349)
09/16/22 16:58:34 :: Relative x,y : (000,001) | Absolute x,y : (-15,-348)
09/16/22 16:58:34 :: Relative x,y : (000,-02) | Absolute x,y : (-15,-350)
09/16/22 16:58:34 :: Relative x,y : (-01,-01) | Absolute x,y : (-16,-351)
09/16/22 16:58:34 :: Relative x,y : (001,-01) | Absolute x,y : (-15,-352)
09/16/22 16:58:34 :: Relative x,y : (001,000) | Absolute x,y : (-14,-352)
09/16/22 16:58:34 :: Relative x,y : (001,000) | Absolute x,y : (-13,-352)
09/16/22 16:58:34 :: Relative x,y : (-01,-01) | Absolute x,y : (-14,-353)
09/16/22 16:58:34 :: Relative x,y : (-01,000) | Absolute x,y : (-15,-353)
09/16/22 16:58:34 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-353)
09/16/22 16:58:34 :: Relative x,y : (-01,000) | Absolute x,y : (-17,-353)
09/16/22 16:58:34 :: Relative x,y : (-01,001) | Absolute x,y : (-18,-352)
09/16/22 16:58:34 :: Relative x,y : (000,001) | Absolute x,y : (-18,-351)
09/16/22 16:58:34 :: Relative x,y : (004,000) | Absolute x,y : (-14,-351)
09/16/22 16:58:34 :: Relative x,y : (001,000) | Absolute x,y : (-13,-351)
09/16/22 16:58:34 :: Relative x,y : (-02,000) | Absolute x,y : (-15,-351)
09/16/22 16:58:34 :: Relative x,y : (000,-01) | Absolute x,y : (-15,-352)
09/16/22 16:58:34 :: Relative x,y : (000,001) | Absolute x,y : (-15,-351)
09/16/22 16:58:34 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-351)
09/16/22 16:58:34 :: Relative x,y : (000,-01) | Absolute x,y : (-16,-352)
09/16/22 16:58:34 :: Relative x,y : (000,-01) | Absolute x,y : (-16,-353)
09/16/22 16:58:34 :: Relative x,y : (000,002) | Absolute x,y : (-16,-351)
09/16/22 16:58:34 :: Relative x,y : (000,001) | Absolute x,y : (-16,-350)
09/16/22 16:58:34 :: Relative x,y : (001,001) | Absolute x,y : (-15,-349)
09/16/22 16:58:34 :: Relative x,y : (-01,-01) | Absolute x,y : (-16,-350)
09/16/22 16:58:34 :: Relative x,y : (000,-02) | Absolute x,y : (-16,-352)
09/16/22 16:58:34 :: Relative x,y : (000,-01) | Absolute x,y : (-16,-353)
09/16/22 16:58:34 :: Relative x,y : (000,001) | Absolute x,y : (-16,-352)
09/16/22 16:58:34 :: Relative x,y : (000,002) | Absolute x,y : (-16,-350)
09/16/22 16:58:34 :: Relative x,y : (-01,-03) | Absolute x,y : (-17,-353)
09/16/22 16:58:34 :: Relative x,y : (-01,000) | Absolute x,y : (-18,-353)
09/16/22 16:58:34 :: Relative x,y : (000,001) | Absolute x,y : (-18,-352)
09/16/22 16:58:34 :: Relative x,y : (001,000) | Absolute x,y : (-17,-352)
09/16/22 16:58:34 :: Relative x,y : (002,000) | Absolute x,y : (-15,-352)
09/16/22 16:58:34 :: Relative x,y : (001,000) | Absolute x,y : (-14,-352)
09/16/22 16:58:34 :: Relative x,y : (000,-01) | Absolute x,y : (-14,-353)
09/16/22 16:58:34 :: Relative x,y : (-01,000) | Absolute x,y : (-15,-353)
09/16/22 16:58:34 :: Relative x,y : (-01,001) | Absolute x,y : (-16,-352)
09/16/22 16:58:34 :: Relative x,y : (000,001) | Absolute x,y : (-16,-351)
09/16/22 16:58:34 :: Relative x,y : (-01,000) | Absolute x,y : (-17,-351)
09/16/22 16:58:34 :: Relative x,y : (000,-02) | Absolute x,y : (-17,-353)
09/16/22 16:58:35 :: Relative x,y : (001,000) | Absolute x,y : (-16,-353)
09/16/22 16:58:35 :: Relative x,y : (000,001) | Absolute x,y : (-16,-352)
09/16/22 16:58:35 :: Relative x,y : (001,000) | Absolute x,y : (-15,-352)
09/16/22 16:58:35 :: Relative x,y : (001,000) | Absolute x,y : (-14,-352)
09/16/22 16:58:35 :: Relative x,y : (-02,000) | Absolute x,y : (-16,-352)
09/16/22 16:58:35 :: Relative x,y : (002,000) | Absolute x,y : (-14,-352)
09/16/22 16:58:35 :: Relative x,y : (001,000) | Absolute x,y : (-13,-352)
09/16/22 16:58:35 :: Relative x,y : (001,000) | Absolute x,y : (-12,-352)
09/16/22 16:58:35 :: Relative x,y : (000,001) | Absolute x,y : (-12,-351)
09/16/22 16:58:35 :: Relative x,y : (-01,000) | Absolute x,y : (-13,-351)
09/16/22 16:58:35 :: Relative x,y : (-02,000) | Absolute x,y : (-15,-351)
09/16/22 16:58:35 :: Relative x,y : (-02,-01) | Absolute x,y : (-17,-352)
09/16/22 16:58:35 :: Relative x,y : (000,-01) | Absolute x,y : (-17,-353)
09/16/22 16:58:35 :: Relative x,y : (001,000) | Absolute x,y : (-16,-353)
09/16/22 16:58:35 :: Relative x,y : (001,001) | Absolute x,y : (-15,-352)
09/16/22 16:58:35 :: Relative x,y : (001,000) | Absolute x,y : (-14,-352)
09/16/22 16:58:35 :: Relative x,y : (000,-01) | Absolute x,y : (-14,-353)
09/16/22 16:58:35 :: Relative x,y : (-01,001) | Absolute x,y : (-15,-352)
09/16/22 16:58:35 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-352)
09/16/22 16:58:35 :: Relative x,y : (000,001) | Absolute x,y : (-16,-351)
09/16/22 16:58:35 :: Relative x,y : (000,-01) | Absolute x,y : (-16,-352)
09/16/22 16:58:35 :: Relative x,y : (001,000) | Absolute x,y : (-15,-352)
09/16/22 16:58:35 :: Relative x,y : (000,001) | Absolute x,y : (-15,-351)
09/16/22 16:58:35 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-351)
09/16/22 16:58:35 :: Relative x,y : (000,-01) | Absolute x,y : (-16,-352)
09/16/22 16:58:35 :: Relative x,y : (001,000) | Absolute x,y : (-15,-352)
09/16/22 16:58:35 :: Relative x,y : (000,-01) | Absolute x,y : (-15,-353)
09/16/22 16:58:35 :: Relative x,y : (001,000) | Absolute x,y : (-14,-353)
09/16/22 16:58:35 :: Relative x,y : (000,002) | Absolute x,y : (-14,-351)
09/16/22 16:58:35 :: Relative x,y : (-01,000) | Absolute x,y : (-15,-351)
09/16/22 16:58:35 :: Relative x,y : (000,-01) | Absolute x,y : (-15,-352)
09/16/22 16:58:35 :: Relative x,y : (000,-01) | Absolute x,y : (-15,-353)
09/16/22 16:58:36 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-353)
09/16/22 16:58:36 :: Relative x,y : (-01,000) | Absolute x,y : (-17,-353)
09/16/22 16:58:36 :: Relative x,y : (-01,001) | Absolute x,y : (-18,-352)
09/16/22 16:58:36 :: Relative x,y : (-01,000) | Absolute x,y : (-19,-352)
09/16/22 16:58:36 :: Relative x,y : (001,000) | Absolute x,y : (-18,-352)
09/16/22 16:58:36 :: Relative x,y : (000,001) | Absolute x,y : (-18,-351)
09/16/22 16:58:36 :: Relative x,y : (001,000) | Absolute x,y : (-17,-351)
09/16/22 16:58:36 :: Relative x,y : (003,000) | Absolute x,y : (-14,-351)
09/16/22 16:58:36 :: Relative x,y : (002,000) | Absolute x,y : (-12,-351)
09/16/22 16:58:36 :: Relative x,y : (-01,-01) | Absolute x,y : (-13,-352)
09/16/22 16:58:36 :: Relative x,y : (-01,000) | Absolute x,y : (-14,-352)
09/16/22 16:58:36 :: Relative x,y : (-01,000) | Absolute x,y : (-15,-352)
09/16/22 16:58:36 :: Relative x,y : (000,-01) | Absolute x,y : (-15,-353)
09/16/22 16:58:36 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-353)
09/16/22 16:58:36 :: Relative x,y : (001,000) | Absolute x,y : (-15,-353)
09/16/22 16:58:36 :: Relative x,y : (001,000) | Absolute x,y : (-14,-353)
09/16/22 16:58:36 :: Relative x,y : (000,001) | Absolute x,y : (-14,-352)
09/16/22 16:58:36 :: Relative x,y : (000,001) | Absolute x,y : (-14,-351)
09/16/22 16:58:36 :: Relative x,y : (-03,000) | Absolute x,y : (-17,-351)
09/16/22 16:58:36 :: Relative x,y : (000,-02) | Absolute x,y : (-17,-353)
09/16/22 16:58:36 :: Relative x,y : (-01,000) | Absolute x,y : (-18,-353)
09/16/22 16:58:36 :: Relative x,y : (001,003) | Absolute x,y : (-17,-350)
09/16/22 16:58:36 :: Relative x,y : (001,-02) | Absolute x,y : (-16,-352)
09/16/22 16:58:36 :: Relative x,y : (001,-01) | Absolute x,y : (-15,-353)
09/16/22 16:58:36 :: Relative x,y : (001,000) | Absolute x,y : (-14,-353)
09/16/22 16:58:36 :: Relative x,y : (001,000) | Absolute x,y : (-13,-353)
09/16/22 16:58:36 :: Relative x,y : (000,001) | Absolute x,y : (-13,-352)
09/16/22 16:58:36 :: Relative x,y : (-02,000) | Absolute x,y : (-15,-352)
09/16/22 16:58:36 :: Relative x,y : (-02,000) | Absolute x,y : (-17,-352)
09/16/22 16:58:36 :: Relative x,y : (000,001) | Absolute x,y : (-17,-351)
09/16/22 16:58:36 :: Relative x,y : (000,001) | Absolute x,y : (-17,-350)
09/16/22 16:58:36 :: Relative x,y : (000,-01) | Absolute x,y : (-17,-351)
09/16/22 16:58:36 :: Relative x,y : (000,-01) | Absolute x,y : (-17,-352)
09/16/22 16:58:36 :: Relative x,y : (000,-01) | Absolute x,y : (-17,-353)
09/16/22 16:58:36 :: Relative x,y : (001,000) | Absolute x,y : (-16,-353)
09/16/22 16:58:36 :: Relative x,y : (000,002) | Absolute x,y : (-16,-351)
09/16/22 16:58:36 :: Relative x,y : (000,002) | Absolute x,y : (-16,-349)
09/16/22 16:58:36 :: Relative x,y : (000,-01) | Absolute x,y : (-16,-350)
09/16/22 16:58:36 :: Relative x,y : (000,-01) | Absolute x,y : (-16,-351)
09/16/22 16:58:36 :: Relative x,y : (000,-01) | Absolute x,y : (-16,-352)
09/16/22 16:58:36 :: Relative x,y : (000,-01) | Absolute x,y : (-16,-353)
09/16/22 16:58:36 :: Relative x,y : (000,001) | Absolute x,y : (-16,-352)
09/16/22 16:58:36 :: Relative x,y : (000,001) | Absolute x,y : (-16,-351)
09/16/22 16:58:36 :: Relative x,y : (001,000) | Absolute x,y : (-15,-351)
09/16/22 16:58:36 :: Relative x,y : (000,-01) | Absolute x,y : (-15,-352)
09/16/22 16:58:36 :: Relative x,y : (000,001) | Absolute x,y : (-15,-351)
09/16/22 16:58:36 :: Relative x,y : (000,-02) | Absolute x,y : (-15,-353)
09/16/22 16:58:36 :: Relative x,y : (-01,000) | Absolute x,y : (-16,-353)
09/16/22 16:58:36 :: Relative x,y : (-01,000) | Absolute x,y : (-17,-353)
09/16/22 16:58:36 :: Relative x,y : (001,000) | Absolute x,y : (-16,-353)
09/16/22 16:58:36 :: Relative x,y : (001,000) | Absolute x,y : (-15,-353)
09/16/22 16:58:36 :: Relative x,y : (003,000) | Absolute x,y : (-12,-353)
09/16/22 16:58:36 :: Relative x,y : (-01,000) | Absolute x,y : (-13,-353)
09/16/22 16:58:36 :: Relative x,y : (-02,000) | Absolute x,y : (-15,-353)
09/16/22 16:58:36 :: Relative x,y : (-01,001) | Absolute x,y : (-16,-352)
09/16/22 16:58:36 :: Relative x,y : (000,004) | Absolute x,y : (-16,-348)
09/16/22 16:58:36 :: Relative x,y : (000,006) | Absolute x,y : (-16,-342)
09/16/22 16:58:36 :: Relative x,y : (000,002) | Absolute x,y : (-16,-340)
09/16/22 16:58:36 :: Relative x,y : (000,-05) | Absolute x,y : (-16,-345)
09/16/22 16:58:36 :: Relative x,y : (000,-10) | Absolute x,y : (-16,-355)
09/16/22 16:58:37 :: Relative x,y : (000,-06) | Absolute x,y : (-16,-361)
09/16/22 16:58:37 :: Relative x,y : (000,-04) | Absolute x,y : (-16,-365)
09/16/22 16:58:37 :: Relative x,y : (000,-03) | Absolute x,y : (-16,-368)
09/16/22 16:58:37 :: Relative x,y : (001,-08) | Absolute x,y : (-15,-376)
09/16/22 16:58:37 :: Relative x,y : (001,-04) | Absolute x,y : (-14,-380)
09/16/22 16:58:37 :: Relative x,y : (000,-04) | Absolute x,y : (-14,-384)
09/16/22 16:58:37 :: Relative x,y : (001,-09) | Absolute x,y : (-13,-393)
09/16/22 16:58:37 :: Relative x,y : (000,-02) | Absolute x,y : (-13,-395)
09/16/22 16:58:37 :: Relative x,y : (000,-05) | Absolute x,y : (-13,-400)
09/16/22 16:58:37 :: Relative x,y : (-01,-12) | Absolute x,y : (-14,-412)
09/16/22 16:58:37 :: Relative x,y : (-01,-07) | Absolute x,y : (-15,-419)
09/16/22 16:58:37 :: Relative x,y : (000,-04) | Absolute x,y : (-15,-423)
09/16/22 16:58:37 :: Relative x,y : (000,-08) | Absolute x,y : (-15,-431)
09/16/22 16:58:37 :: Relative x,y : (000,-03) | Absolute x,y : (-15,-434)
09/16/22 16:58:37 :: Relative x,y : (000,-04) | Absolute x,y : (-15,-438)
09/16/22 16:58:37 :: Relative x,y : (-01,-09) | Absolute x,y : (-16,-447)
09/16/22 16:58:37 :: Relative x,y : (000,-04) | Absolute x,y : (-16,-451)
09/16/22 16:58:37 :: Relative x,y : (000,-04) | Absolute x,y : (-16,-455)
09/16/22 16:58:37 :: Relative x,y : (000,-07) | Absolute x,y : (-16,-462)
09/16/22 16:58:37 :: Relative x,y : (-01,-05) | Absolute x,y : (-17,-467)
