motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

17:27:44.261628 | Relative x,y|000|-04|Absolute x,y|-01|-358|Distance|358.00
17:27:44.272327 | Relative x,y|000|-08|Absolute x,y|-01|-366|Distance|366.00
17:27:44.283019 | Relative x,y|000|-04|Absolute x,y|-01|-370|Distance|370.00
17:27:44.293710 | Relative x,y|000|-04|Absolute x,y|-01|-374|Distance|374.00
17:27:44.304468 | Relative x,y|000|-08|Absolute x,y|-01|-382|Distance|382.00
17:27:44.315134 | Relative x,y|000|-04|Absolute x,y|-01|-386|Distance|386.00
17:27:44.325744 | Relative x,y|000|-03|Absolute x,y|-01|-389|Distance|389.00
17:27:44.336389 | Relative x,y|000|-04|Absolute x,y|-01|-393|Distance|393.00
17:27:44.347070 | Relative x,y|000|-07|Absolute x,y|-01|-400|Distance|400.00
17:27:44.359394 | Relative x,y|000|-04|Absolute x,y|-01|-404|Distance|404.00
17:27:44.370533 | Relative x,y|000|-08|Absolute x,y|-01|-412|Distance|412.00
17:27:44.381179 | Relative x,y|000|-04|Absolute x,y|-01|-416|Distance|416.00
17:27:44.391875 | Relative x,y|000|-05|Absolute x,y|-01|-421|Distance|421.00
17:27:44.402564 | Relative x,y|000|-07|Absolute x,y|-01|-428|Distance|428.00
17:27:44.413252 | Relative x,y|000|-03|Absolute x,y|-01|-431|Distance|431.00
17:27:44.423944 | Relative x,y|000|-04|Absolute x,y|-01|-435|Distance|435.00
17:27:44.434636 | Relative x,y|000|-07|Absolute x,y|-01|-442|Distance|442.00
17:27:44.445339 | Relative x,y|000|-05|Absolute x,y|-01|-447|Distance|447.00
17:27:44.456038 | Relative x,y|000|-04|Absolute x,y|-01|-451|Distance|451.00
17:27:44.466752 | Relative x,y|000|-04|Absolute x,y|-01|-455|Distance|455.00
17:27:44.477418 | Relative x,y|001|-08|Absolute x,y|000|-463|Distance|463.00
17:27:44.488261 | Relative x,y|000|-03|Absolute x,y|000|-466|Distance|466.00
17:27:44.499039 | Relative x,y|000|-04|Absolute x,y|000|-470|Distance|470.00
17:27:44.509754 | Relative x,y|001|-07|Absolute x,y|001|-477|Distance|477.00
17:27:44.520422 | Relative x,y|000|-03|Absolute x,y|001|-480|Distance|480.00
17:27:44.531076 | Relative x,y|001|-05|Absolute x,y|002|-485|Distance|485.00
17:27:44.541770 | Relative x,y|001|-07|Absolute x,y|003|-492|Distance|491.99
17:27:44.552477 | Relative x,y|001|-04|Absolute x,y|004|-496|Distance|495.98
17:27:44.563176 | Relative x,y|000|-04|Absolute x,y|004|-500|Distance|499.98
17:27:44.573917 | Relative x,y|000|-08|Absolute x,y|004|-508|Distance|507.98
17:27:44.584634 | Relative x,y|000|-04|Absolute x,y|004|-512|Distance|511.98
17:27:44.595267 | Relative x,y|000|-04|Absolute x,y|004|-516|Distance|515.98
17:27:44.605838 | Relative x,y|000|-08|Absolute x,y|004|-524|Distance|523.98
17:27:44.616402 | Relative x,y|000|-04|Absolute x,y|004|-528|Distance|527.98
17:27:44.627037 | Relative x,y|000|-04|Absolute x,y|004|-532|Distance|531.98
17:27:44.637717 | Relative x,y|000|-07|Absolute x,y|004|-539|Distance|538.99
17:27:44.648431 | Relative x,y|000|-04|Absolute x,y|004|-543|Distance|542.99
17:27:44.659173 | Relative x,y|000|-04|Absolute x,y|004|-547|Distance|546.99
17:27:44.669840 | Relative x,y|001|-08|Absolute x,y|005|-555|Distance|554.98
17:27:44.680461 | Relative x,y|000|-03|Absolute x,y|005|-558|Distance|557.98
17:27:44.691096 | Relative x,y|000|-05|Absolute x,y|005|-563|Distance|562.98
17:27:44.701802 | Relative x,y|000|-07|Absolute x,y|005|-570|Distance|569.98
17:27:44.714189 | Relative x,y|000|-04|Absolute x,y|005|-574|Distance|573.98
17:27:44.724826 | Relative x,y|000|-04|Absolute x,y|005|-578|Distance|577.98
17:27:44.735511 | Relative x,y|000|-08|Absolute x,y|005|-586|Distance|585.98
17:27:44.746217 | Relative x,y|000|-03|Absolute x,y|005|-589|Distance|588.98
17:27:44.758147 | Relative x,y|000|-04|Absolute x,y|005|-593|Distance|592.98
17:27:44.768867 | Relative x,y|000|-07|Absolute x,y|005|-600|Distance|599.98
17:27:44.779492 | Relative x,y|000|-04|Absolute x,y|005|-604|Distance|603.98
17:27:44.790108 | Relative x,y|-01|-04|Absolute x,y|004|-608|Distance|607.99
17:27:44.800774 | Relative x,y|000|-08|Absolute x,y|004|-616|Distance|615.99
17:27:44.811512 | Relative x,y|000|-04|Absolute x,y|004|-620|Distance|619.99
17:27:44.822200 | Relative x,y|000|-03|Absolute x,y|004|-623|Distance|622.99
17:27:44.832874 | Relative x,y|000|-07|Absolute x,y|004|-630|Distance|629.99
17:27:44.843542 | Relative x,y|-01|-05|Absolute x,y|003|-635|Distance|634.99
17:27:44.854130 | Relative x,y|000|-04|Absolute x,y|003|-639|Distance|638.99
17:27:44.864682 | Relative x,y|000|-08|Absolute x,y|003|-647|Distance|646.99
17:27:44.875231 | Relative x,y|-01|-04|Absolute x,y|002|-651|Distance|651.00
17:27:44.885764 | Relative x,y|000|-04|Absolute x,y|002|-655|Distance|655.00
17:27:44.896306 | Relative x,y|000|-08|Absolute x,y|002|-663|Distance|663.00
17:27:44.906865 | Relative x,y|000|-04|Absolute x,y|002|-667|Distance|667.00
17:27:44.917422 | Relative x,y|000|-03|Absolute x,y|002|-670|Distance|670.00
17:27:44.927998 | Relative x,y|000|-04|Absolute x,y|002|-674|Distance|674.00
17:27:44.938661 | Relative x,y|000|-07|Absolute x,y|002|-681|Distance|681.00
17:27:44.949337 | Relative x,y|000|-04|Absolute x,y|002|-685|Distance|685.00
17:27:44.959996 | Relative x,y|000|-04|Absolute x,y|002|-689|Distance|689.00
17:27:44.970735 | Relative x,y|000|-08|Absolute x,y|002|-697|Distance|697.00
17:27:44.981474 | Relative x,y|000|-03|Absolute x,y|002|-700|Distance|700.00
17:27:44.992181 | Relative x,y|000|-04|Absolute x,y|002|-704|Distance|704.00
17:27:45.002907 | Relative x,y|001|-07|Absolute x,y|003|-711|Distance|710.99
17:27:45.013604 | Relative x,y|000|-04|Absolute x,y|003|-715|Distance|714.99
17:27:45.024284 | Relative x,y|000|-04|Absolute x,y|003|-719|Distance|718.99
17:27:45.034974 | Relative x,y|000|-08|Absolute x,y|003|-727|Distance|726.99
17:27:45.045656 | Relative x,y|000|-04|Absolute x,y|003|-731|Distance|730.99
17:27:45.056333 | Relative x,y|000|-04|Absolute x,y|003|-735|Distance|734.99
17:27:45.067004 | Relative x,y|000|-04|Absolute x,y|003|-739|Distance|738.99
17:27:45.077703 | Relative x,y|000|-08|Absolute x,y|003|-747|Distance|746.99
17:27:45.088385 | Relative x,y|000|-04|Absolute x,y|003|-751|Distance|750.99
17:27:45.099129 | Relative x,y|000|-04|Absolute x,y|003|-755|Distance|754.99
17:27:45.109838 | Relative x,y|000|-08|Absolute x,y|003|-763|Distance|762.99
17:27:45.120462 | Relative x,y|000|-04|Absolute x,y|003|-767|Distance|766.99
17:27:45.131034 | Relative x,y|000|-03|Absolute x,y|003|-770|Distance|769.99
17:27:45.141596 | Relative x,y|000|-08|Absolute x,y|003|-778|Distance|777.99
17:27:45.152195 | Relative x,y|000|-04|Absolute x,y|003|-782|Distance|781.99
17:27:45.162853 | Relative x,y|000|-04|Absolute x,y|003|-786|Distance|785.99
17:27:45.173551 | Relative x,y|000|-08|Absolute x,y|003|-794|Distance|793.99
17:27:45.184253 | Relative x,y|000|-04|Absolute x,y|003|-798|Distance|797.99
17:27:45.194917 | Relative x,y|000|-04|Absolute x,y|003|-802|Distance|801.99
17:27:45.205510 | Relative x,y|000|-09|Absolute x,y|003|-811|Distance|810.99
17:27:45.216060 | Relative x,y|000|-04|Absolute x,y|003|-815|Distance|814.99
17:27:45.226582 | Relative x,y|000|-04|Absolute x,y|003|-819|Distance|818.99
17:27:45.237121 | Relative x,y|000|-08|Absolute x,y|003|-827|Distance|826.99
17:27:45.247729 | Relative x,y|000|-04|Absolute x,y|003|-831|Distance|830.99
17:27:45.258398 | Relative x,y|000|-04|Absolute x,y|003|-835|Distance|834.99
17:27:45.270709 | Relative x,y|000|-04|Absolute x,y|003|-839|Distance|838.99
17:27:45.281432 | Relative x,y|000|-08|Absolute x,y|003|-847|Distance|846.99
17:27:45.292783 | Relative x,y|000|-04|Absolute x,y|003|-851|Distance|850.99
17:27:45.303546 | Relative x,y|000|-09|Absolute x,y|003|-860|Distance|859.99
17:27:45.314203 | Relative x,y|000|-04|Absolute x,y|003|-864|Distance|863.99
17:27:45.324848 | Relative x,y|000|-04|Absolute x,y|003|-868|Distance|867.99
17:27:45.335507 | Relative x,y|000|-07|Absolute x,y|003|-875|Distance|874.99
17:27:45.346214 | Relative x,y|000|-04|Absolute x,y|003|-879|Distance|878.99
17:27:45.356897 | Relative x,y|000|-03|Absolute x,y|003|-882|Distance|881.99
17:27:45.367550 | Relative x,y|000|-09|Absolute x,y|003|-891|Distance|890.99
17:27:45.378134 | Relative x,y|000|-04|Absolute x,y|003|-895|Distance|894.99
17:27:45.388687 | Relative x,y|000|-04|Absolute x,y|003|-899|Distance|898.99
17:27:45.399315 | Relative x,y|-01|-04|Absolute x,y|002|-903|Distance|903.00
17:27:45.410036 | Relative x,y|000|-07|Absolute x,y|002|-910|Distance|910.00
17:27:45.420747 | Relative x,y|000|-03|Absolute x,y|002|-913|Distance|913.00
17:27:45.431474 | Relative x,y|000|-04|Absolute x,y|002|-917|Distance|917.00
17:27:45.442173 | Relative x,y|000|-08|Absolute x,y|002|-925|Distance|925.00
17:27:45.452889 | Relative x,y|000|-04|Absolute x,y|002|-929|Distance|929.00
17:27:45.463576 | Relative x,y|000|-04|Absolute x,y|002|-933|Distance|933.00
17:27:45.474202 | Relative x,y|000|-08|Absolute x,y|002|-941|Distance|941.00
17:27:45.486502 | Relative x,y|000|-04|Absolute x,y|002|-945|Distance|945.00
17:27:45.497996 | Relative x,y|000|-07|Absolute x,y|002|-952|Distance|952.00
17:27:45.508660 | Relative x,y|000|-04|Absolute x,y|002|-956|Distance|956.00
17:27:45.519372 | Relative x,y|000|-04|Absolute x,y|002|-960|Distance|960.00
17:27:45.530153 | Relative x,y|000|-08|Absolute x,y|002|-968|Distance|968.00
17:27:45.540838 | Relative x,y|000|-04|Absolute x,y|002|-972|Distance|972.00
17:27:45.551554 | Relative x,y|000|-03|Absolute x,y|002|-975|Distance|975.00
17:27:45.562270 | Relative x,y|000|-08|Absolute x,y|002|-983|Distance|983.00
17:27:45.572948 | Relative x,y|000|-04|Absolute x,y|002|-987|Distance|987.00
17:27:45.583623 | Relative x,y|000|-04|Absolute x,y|002|-991|Distance|991.00
17:27:45.594314 | Relative x,y|000|-07|Absolute x,y|002|-998|Distance|998.00
17:27:45.605051 | Relative x,y|000|-04|Absolute x,y|002|-1002|Distance|1002.00
17:27:45.615787 | Relative x,y|001|-04|Absolute x,y|003|-1006|Distance|1006.00
17:27:45.626699 | Relative x,y|000|-08|Absolute x,y|003|-1014|Distance|1014.00
17:27:45.637393 | Relative x,y|000|-04|Absolute x,y|003|-1018|Distance|1018.00
17:27:45.648123 | Relative x,y|000|-04|Absolute x,y|003|-1022|Distance|1022.00
17:27:45.658767 | Relative x,y|000|-03|Absolute x,y|003|-1025|Distance|1025.00
17:27:45.669405 | Relative x,y|-01|-06|Absolute x,y|002|-1031|Distance|1031.00
17:27:45.680115 | Relative x,y|000|-02|Absolute x,y|002|-1033|Distance|1033.00
17:27:45.690852 | Relative x,y|000|-02|Absolute x,y|002|-1035|Distance|1035.00
17:27:45.701526 | Relative x,y|000|-04|Absolute x,y|002|-1039|Distance|1039.00
